PaymentID,InvoiceID,CustomerID,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
PAY-ee244259-1ea7-4c2e-9260-5e0de321d469,INV-ee244259-1ea7-4c2e-9260-5e0de321d469,CID-266,2025-10-19,1250.59,VISA,Completed,SampleGen
PAY-7f49ce3a-0fd3-4380-be5e-8136a5a0ddfd,INV-7f49ce3a-0fd3-4380-be5e-8136a5a0ddfd,CID-267,2026-04-06,86.99,Discover,Completed,SampleGen
PAY-2e1e39dd-bc3c-4951-bf2c-3099848401cf,INV-2e1e39dd-bc3c-4951-bf2c-3099848401cf,CID-267,2025-03-11,1261.48,PayPal,Completed,SampleGen
PAY-d3400248-40a2-449b-a37c-303fbde622dd,INV-d3400248-40a2-449b-a37c-303fbde622dd,CID-267,2025-05-04,2272.83,AmEx,Completed,SampleGen
PAY-4b0d4a27-1f4c-49a7-9289-a1af30a86f21,INV-4b0d4a27-1f4c-49a7-9289-a1af30a86f21,CID-268,2025-06-20,1446.33,PayPal,Completed,SampleGen
PAY-c59c9ff1-c2cc-49e5-bd2a-d19a24a9008e,INV-c59c9ff1-c2cc-49e5-bd2a-d19a24a9008e,CID-268,2025-10-10,2533.81,AmEx,Completed,SampleGen
PAY-f0d9852f-05bd-493b-b032-4dca2b56bc02,INV-f0d9852f-05bd-493b-b032-4dca2b56bc02,CID-268,2026-03-26,2435.93,VISA,Completed,SampleGen
PAY-b4018976-bee1-4276-b9b6-d5fecc3ff733,INV-b4018976-bee1-4276-b9b6-d5fecc3ff733,CID-268,2025-04-22,3730.06,VISA,Completed,SampleGen
PAY-70f379cb-3bab-4e8a-b5ad-bc5063a75ac7,INV-70f379cb-3bab-4e8a-b5ad-bc5063a75ac7,CID-269,2025-12-27,3822.5,VISA,Completed,SampleGen
PAY-5a904adf-26d0-4b26-a8c0-908057cfc75e,INV-5a904adf-26d0-4b26-a8c0-908057cfc75e,CID-269,2025-02-21,3240.68,AmEx,Completed,SampleGen
PAY-e5d0f220-0230-4246-889a-13ea0a8676f2,INV-e5d0f220-0230-4246-889a-13ea0a8676f2,CID-270,2026-03-01,163.11,PayPal,Completed,SampleGen
PAY-98070f60-50ef-4b37-8ccc-cc603f5e13c2,INV-98070f60-50ef-4b37-8ccc-cc603f5e13c2,CID-270,2025-05-15,652.48,MC,Completed,SampleGen
PAY-e9753806-b7da-409a-ad60-c95da13b06f4,INV-e9753806-b7da-409a-ad60-c95da13b06f4,CID-271,2025-12-26,2990.57,MC,Completed,SampleGen
PAY-db7f5851-48c8-4f70-820b-a8fef60007a2,INV-db7f5851-48c8-4f70-820b-a8fef60007a2,CID-271,2025-05-06,434.98,PayPal,Completed,SampleGen
PAY-2054dbca-2a48-48cf-ae5e-9a1186fbe857,INV-2054dbca-2a48-48cf-ae5e-9a1186fbe857,CID-271,2026-04-12,924.34,VISA,Completed,SampleGen
PAY-d37f519d-f8c2-47f4-99c5-ef04a982a56f,INV-d37f519d-f8c2-47f4-99c5-ef04a982a56f,CID-271,2025-06-29,2881.82,AmEx,Completed,SampleGen
PAY-902b1481-cf3d-4f50-98bf-1c9ddd08f53c,INV-902b1481-cf3d-4f50-98bf-1c9ddd08f53c,CID-272,2025-07-11,500.22,MC,Completed,SampleGen
PAY-c1431469-2248-4c0e-a78c-91d7a1db5ed0,INV-c1431469-2248-4c0e-a78c-91d7a1db5ed0,CID-272,2025-02-13,4295.57,PayPal,Completed,SampleGen
PAY-facbcaf0-c4eb-4acf-b799-0738ae77dea8,INV-facbcaf0-c4eb-4acf-b799-0738ae77dea8,CID-272,2025-08-25,1739.97,Discover,Completed,SampleGen
PAY-95674648-e4f2-4fd1-9236-426adc78bd35,INV-95674648-e4f2-4fd1-9236-426adc78bd35,CID-273,2025-05-30,1968.34,AmEx,Completed,SampleGen
PAY-69ff9453-cc7d-40ad-8d62-15a782d4f38d,INV-69ff9453-cc7d-40ad-8d62-15a782d4f38d,CID-273,2026-02-23,2479.46,MC,Completed,SampleGen
PAY-4b591f79-e854-4834-9d9e-53a2bc1d00ac,INV-4b591f79-e854-4834-9d9e-53a2bc1d00ac,CID-273,2025-09-11,260.98,VISA,Completed,SampleGen
PAY-4f01666c-314b-4f88-831c-8fde1ef9052f,INV-4f01666c-314b-4f88-831c-8fde1ef9052f,CID-273,2025-06-23,695.94,VISA,Completed,SampleGen
PAY-dc473587-8587-4d6e-badc-1946ba224520,INV-dc473587-8587-4d6e-badc-1946ba224520,CID-273,2026-01-06,434.99,VISA,Completed,SampleGen
PAY-3d9a1009-1fd1-45f4-a35d-ac3fbb65d107,INV-3d9a1009-1fd1-45f4-a35d-ac3fbb65d107,CID-274,2025-05-02,1511.57,AmEx,Completed,SampleGen
PAY-ffd5ae2e-16e1-4531-b42e-4203bc5ccf0c,INV-ffd5ae2e-16e1-4531-b42e-4203bc5ccf0c,CID-274,2025-11-09,1587.72,VISA,Completed,SampleGen
PAY-62de732a-2a60-4c25-b1a4-d7ed9a202e85,INV-62de732a-2a60-4c25-b1a4-d7ed9a202e85,CID-275,2025-03-22,804.7,VISA,Completed,SampleGen
PAY-0428c0ab-57dc-4f36-93c5-dcb3ea59059f,INV-0428c0ab-57dc-4f36-93c5-dcb3ea59059f,CID-276,2025-06-28,206.61,AmEx,Completed,SampleGen
PAY-880e7f91-3568-4d11-861d-3d1ba28ef594,INV-880e7f91-3568-4d11-861d-3d1ba28ef594,CID-276,2026-03-22,5383.06,MC,Completed,SampleGen
PAY-c8581f95-1baf-4ae9-8852-bc2a2bbf7258,INV-c8581f95-1baf-4ae9-8852-bc2a2bbf7258,CID-276,2025-11-17,380.61,MC,Completed,SampleGen
PAY-b33d2c9e-fa5c-42cb-8854-aed4b9c2c94e,INV-b33d2c9e-fa5c-42cb-8854-aed4b9c2c94e,CID-276,2026-04-29,891.71,MC,Completed,SampleGen
PAY-72978215-7c55-48e7-b238-84ff7d002573,INV-72978215-7c55-48e7-b238-84ff7d002573,CID-277,2025-03-07,3088.43,VISA,Completed,SampleGen
PAY-4f8f8a04-aa2f-4186-80a7-5f10c8b0f3e1,INV-4f8f8a04-aa2f-4186-80a7-5f10c8b0f3e1,CID-277,2025-09-29,1196.22,PayPal,Completed,SampleGen
PAY-228e9ab4-c982-4be2-b6e0-9f61f1ed35bc,INV-228e9ab4-c982-4be2-b6e0-9f61f1ed35bc,CID-277,2026-01-31,1196.23,AmEx,Completed,SampleGen
PAY-6d48fc66-4b8f-4fca-8fe9-a424d43864be,INV-6d48fc66-4b8f-4fca-8fe9-a424d43864be,CID-277,2025-01-03,4306.46,VISA,Completed,SampleGen
PAY-ba61323c-6c40-4650-a187-0fa7bc2912a1,INV-ba61323c-6c40-4650-a187-0fa7bc2912a1,CID-277,2025-11-20,1359.32,Discover,Completed,SampleGen
PAY-15328d1c-2686-4f85-b7a2-ed8421fe1661,INV-15328d1c-2686-4f85-b7a2-ed8421fe1661,CID-277,2025-12-29,1957.48,AmEx,Completed,SampleGen
PAY-af475c54-5778-42b2-b88e-1d03138c60a5,INV-af475c54-5778-42b2-b88e-1d03138c60a5,CID-277,2025-11-08,1642.09,MC,Completed,SampleGen
PAY-4b43a621-8023-4de7-812e-9a10e2e1de11,INV-4b43a621-8023-4de7-812e-9a10e2e1de11,CID-277,2025-02-28,1413.74,MC,Completed,SampleGen
PAY-d1991bd9-f051-475d-8dad-e142f1411738,INV-d1991bd9-f051-475d-8dad-e142f1411738,CID-277,2025-04-19,2066.22,PayPal,Completed,SampleGen
PAY-43259593-2709-4346-97af-33bb06c024e6,INV-43259593-2709-4346-97af-33bb06c024e6,CID-278,2026-02-17,2174.96,MC,Completed,SampleGen
PAY-24c4b862-bee2-4a12-a1a8-d241430e0379,INV-24c4b862-bee2-4a12-a1a8-d241430e0379,CID-278,2025-01-20,489.36,MC,Completed,SampleGen
PAY-c7da9a3a-9193-4929-b70e-20fd1a62e118,INV-c7da9a3a-9193-4929-b70e-20fd1a62e118,CID-279,2025-01-12,848.23,VISA,Completed,SampleGen
PAY-a24bc4a3-ff1d-43f6-b584-830fb5fa548e,INV-a24bc4a3-ff1d-43f6-b584-830fb5fa548e,CID-279,2025-05-11,380.61,MC,Completed,SampleGen
PAY-08ed4edb-526c-4f49-a894-87c6c92195a3,INV-08ed4edb-526c-4f49-a894-87c6c92195a3,CID-280,2026-02-08,1522.48,Discover,Completed,SampleGen
PAY-6e2a7dae-436f-4c28-ba24-0976a723392b,INV-6e2a7dae-436f-4c28-ba24-0976a723392b,CID-280,2025-09-07,1696.46,VISA,Completed,SampleGen
PAY-d0c8b98b-470b-43cb-acb4-d602e3cde16e,INV-d0c8b98b-470b-43cb-acb4-d602e3cde16e,CID-280,2025-03-15,2283.69,PayPal,Completed,SampleGen
PAY-05fa2d43-8812-401e-8d03-04be7d4f9746,INV-05fa2d43-8812-401e-8d03-04be7d4f9746,CID-281,2025-08-15,1631.21,MC,Completed,SampleGen
PAY-f8523363-148b-462a-ba98-3c3cd17e91d1,INV-f8523363-148b-462a-ba98-3c3cd17e91d1,CID-281,2025-11-19,1022.2,PayPal,Completed,SampleGen
PAY-6efa6e5e-652c-44ac-b1e0-237f91119189,INV-6efa6e5e-652c-44ac-b1e0-237f91119189,CID-281,2025-06-01,2131.45,VISA,Completed,SampleGen
PAY-2121124c-cece-43af-941f-f9c98071bdbc,INV-2121124c-cece-43af-941f-f9c98071bdbc,CID-281,2025-06-01,869.96,MC,Completed,SampleGen
PAY-c1cbca44-1760-4376-a311-98b23abb4c27,INV-c1cbca44-1760-4376-a311-98b23abb4c27,CID-281,2025-04-11,2153.19,PayPal,Completed,SampleGen
PAY-1e1ec402-f879-487d-8dfa-a8f6bf990f18,INV-1e1ec402-f879-487d-8dfa-a8f6bf990f18,CID-281,2025-05-21,1413.73,AmEx,Completed,SampleGen
PAY-b25e0fde-ebac-4e5c-8cc0-2243467ce333,INV-b25e0fde-ebac-4e5c-8cc0-2243467ce333,CID-282,2025-03-24,108.74,AmEx,Completed,SampleGen
PAY-4c36f3d5-0806-4cb8-89b9-b61c94841ee2,INV-4c36f3d5-0806-4cb8-89b9-b61c94841ee2,CID-282,2025-11-14,1098.34,PayPal,Completed,SampleGen
PAY-858a1eb3-27d8-4a9b-abb3-3f7e04075a16,INV-858a1eb3-27d8-4a9b-abb3-3f7e04075a16,CID-283,2025-01-21,1103.76,AmEx,Completed,SampleGen
PAY-69187c3f-e3a5-4c6c-98c6-4014290b5e33,INV-69187c3f-e3a5-4c6c-98c6-4014290b5e33,CID-283,2025-11-21,1794.3,AmEx,Completed,SampleGen
PAY-4dbb043a-b11b-456a-99a2-d9845ce38b9c,INV-4dbb043a-b11b-456a-99a2-d9845ce38b9c,CID-283,2025-12-28,815.6,VISA,Completed,SampleGen
PAY-7d6ed95f-561c-4267-9592-e5362cc12684,INV-7d6ed95f-561c-4267-9592-e5362cc12684,CID-283,2025-08-29,326.24,Discover,Completed,SampleGen
PAY-ace8f6ea-436f-4aa6-8747-fa41b305da8f,INV-ace8f6ea-436f-4aa6-8747-fa41b305da8f,CID-283,2025-11-21,652.48,PayPal,Completed,SampleGen
PAY-91740112-8a0c-4140-bc6b-3f07a0e2075f,INV-91740112-8a0c-4140-bc6b-3f07a0e2075f,CID-284,2025-12-29,380.6,VISA,Completed,SampleGen
PAY-7c511f07-50ce-4311-85a9-63d99cdac96e,INV-7c511f07-50ce-4311-85a9-63d99cdac96e,CID-284,2025-07-15,1359.35,MC,Completed,SampleGen
PAY-3f9d2a86-1265-4b27-b3c6-9037c0b72060,INV-3f9d2a86-1265-4b27-b3c6-9037c0b72060,CID-284,2025-02-03,1598.57,AmEx,Completed,SampleGen
PAY-d6241000-4a82-4119-bfb0-a0be136721d5,INV-d6241000-4a82-4119-bfb0-a0be136721d5,CID-284,2025-09-30,217.48,VISA,Completed,SampleGen
PAY-abdb1b0f-e63b-4833-92bd-68c1eb67fd6e,INV-abdb1b0f-e63b-4833-92bd-68c1eb67fd6e,CID-285,2026-03-27,4589.2,VISA,Completed,SampleGen
PAY-b2333b2a-0158-4d6f-8593-b7ba749451b0,INV-b2333b2a-0158-4d6f-8593-b7ba749451b0,CID-285,2026-03-08,2827.48,VISA,Completed,SampleGen
PAY-4128e195-1f37-48da-92e8-b12ef16e23f1,INV-4128e195-1f37-48da-92e8-b12ef16e23f1,CID-285,2025-12-31,2827.48,AmEx,Completed,SampleGen
PAY-37e0bec9-388a-4be3-b4e2-cd1d2e9131d8,INV-37e0bec9-388a-4be3-b4e2-cd1d2e9131d8,CID-285,2025-11-08,2566.44,PayPal,Completed,SampleGen
PAY-c0a35530-d691-491d-b861-807a9263e0b0,INV-c0a35530-d691-491d-b861-807a9263e0b0,CID-286,2025-09-28,652.48,VISA,Completed,SampleGen
PAY-89825b5b-6357-418c-ad70-d10936311870,INV-89825b5b-6357-418c-ad70-d10936311870,CID-286,2025-10-29,761.23,MC,Completed,SampleGen
PAY-05ed554e-c49e-4455-8b33-85057825fcc4,INV-05ed554e-c49e-4455-8b33-85057825fcc4,CID-286,2025-08-13,630.72,MC,Completed,SampleGen
PAY-95b30244-4ccb-4d88-9c06-51b89db09f1c,INV-95b30244-4ccb-4d88-9c06-51b89db09f1c,CID-286,2025-11-29,1544.22,AmEx,Completed,SampleGen
PAY-23a2b189-68e0-4919-9846-bc276fb70df8,INV-23a2b189-68e0-4919-9846-bc276fb70df8,CID-287,2026-03-30,652.48,AmEx,Completed,SampleGen
PAY-72836f5f-a897-4380-95e3-5d101a592664,INV-72836f5f-a897-4380-95e3-5d101a592664,CID-287,2025-12-02,2066.21,MC,Completed,SampleGen
PAY-a37fc35b-ca3a-4000-8cc3-61420f6b619e,INV-a37fc35b-ca3a-4000-8cc3-61420f6b619e,CID-287,2025-10-09,5111.18,VISA,Completed,SampleGen
PAY-bb41322c-abdc-4a2c-a8ea-983c24212c4d,INV-bb41322c-abdc-4a2c-a8ea-983c24212c4d,CID-287,2026-01-30,1685.6,AmEx,Completed,SampleGen
PAY-86d9b385-cee7-45ae-a609-956e9fc2f32e,INV-86d9b385-cee7-45ae-a609-956e9fc2f32e,CID-287,2026-04-25,4241.21,Discover,Completed,SampleGen
PAY-3547c00e-23cf-4b90-9fee-ea4a6359d912,INV-3547c00e-23cf-4b90-9fee-ea4a6359d912,CID-288,2025-04-11,1370.21,VISA,Completed,SampleGen
PAY-7ac437d5-859a-4031-a49f-b665f44c41c1,INV-7ac437d5-859a-4031-a49f-b665f44c41c1,CID-288,2025-03-18,3860.56,VISA,Completed,SampleGen
PAY-e8f10594-3fee-4d96-8778-272a909c9414,INV-e8f10594-3fee-4d96-8778-272a909c9414,CID-288,2025-01-25,1413.73,MC,Completed,SampleGen
PAY-02d4807e-df19-45df-8bad-212a83b4cdb8,INV-02d4807e-df19-45df-8bad-212a83b4cdb8,CID-289,2025-06-02,1147.27,MC,Completed,SampleGen
PAY-6c2d678f-54b7-456f-b3c1-2098b5a1d1dd,INV-6c2d678f-54b7-456f-b3c1-2098b5a1d1dd,CID-289,2025-06-22,260.98,VISA,Completed,SampleGen
PAY-879d6a20-b5f6-4d81-99a7-d352585fce3a,INV-879d6a20-b5f6-4d81-99a7-d352585fce3a,CID-290,2025-12-24,1196.23,VISA,Completed,SampleGen
PAY-ec64e9ca-3795-4c47-875e-a66975edd381,INV-ec64e9ca-3795-4c47-875e-a66975edd381,CID-290,2025-01-07,1196.23,Discover,Completed,SampleGen
PAY-381ff221-fb05-4c03-a899-b978642329d1,INV-381ff221-fb05-4c03-a899-b978642329d1,CID-291,2026-02-26,1359.35,MC,Completed,SampleGen
PAY-a3d2a66e-b9d4-43e6-90fe-c43de9101f4a,INV-a3d2a66e-b9d4-43e6-90fe-c43de9101f4a,CID-291,2026-02-26,250.1,VISA,Completed,SampleGen
PAY-e12f3154-cf06-4835-a61f-ff8f12ae5a80,INV-e12f3154-cf06-4835-a61f-ff8f12ae5a80,CID-291,2026-03-27,543.72,AmEx,Completed,SampleGen
PAY-298d0211-510b-4d67-846b-b7cd479acae4,INV-298d0211-510b-4d67-846b-b7cd479acae4,CID-291,2026-02-28,1500.69,PayPal,Completed,SampleGen
PAY-e9c5203c-27ff-4bff-b4a4-92339eda5638,INV-e9c5203c-27ff-4bff-b4a4-92339eda5638,CID-292,2025-04-14,3349.42,Discover,Completed,SampleGen
PAY-a197fd28-46f3-41e4-8fe6-ad2bfc4f5022,INV-a197fd28-46f3-41e4-8fe6-ad2bfc4f5022,CID-292,2025-11-24,282.73,MC,Completed,SampleGen
PAY-3b0823d3-9213-4906-b9c4-6981a0f2a32c,INV-3b0823d3-9213-4906-b9c4-6981a0f2a32c,CID-293,2025-10-26,891.72,AmEx,Completed,SampleGen
PAY-fd59df58-3474-44b7-bd50-048c744902c6,INV-fd59df58-3474-44b7-bd50-048c744902c6,CID-293,2026-03-07,173.98,MC,Completed,SampleGen
PAY-7b25ab8b-d83e-4952-81ae-5558a339181d,INV-7b25ab8b-d83e-4952-81ae-5558a339181d,CID-293,2025-11-14,2457.71,PayPal,Completed,SampleGen
PAY-4bf00ff2-99c0-43e2-a4ca-fdff6108e237,INV-4bf00ff2-99c0-43e2-a4ca-fdff6108e237,CID-293,2025-04-19,1370.22,VISA,Completed,SampleGen
PAY-38eefda6-c5e1-41fd-9c50-745b986c46d2,INV-38eefda6-c5e1-41fd-9c50-745b986c46d2,CID-293,2025-07-29,86.99,MC,Completed,SampleGen
PAY-18728753-3527-43fd-bd6c-3d85e6a07b68,INV-18728753-3527-43fd-bd6c-3d85e6a07b68,CID-293,2025-01-17,1413.69,VISA,Completed,SampleGen
PAY-6be14a9e-e825-446c-82ff-a84c08e8db0d,INV-6be14a9e-e825-446c-82ff-a84c08e8db0d,CID-293,2025-01-28,3806.2,AmEx,Completed,SampleGen
PAY-9088678c-3992-4038-ba58-52d45c97456c,INV-9088678c-3992-4038-ba58-52d45c97456c,CID-294,2025-07-18,2446.84,MC,Completed,SampleGen
PAY-fa4674ae-0531-456d-ac4e-e220f77f7e45,INV-fa4674ae-0531-456d-ac4e-e220f77f7e45,CID-294,2025-05-31,5002.42,AmEx,Completed,SampleGen
PAY-c571eccf-c578-4ab9-beb6-106914d452ed,INV-c571eccf-c578-4ab9-beb6-106914d452ed,CID-294,2025-06-08,1000.47,MC,Completed,SampleGen
PAY-cfdd8197-056f-46a4-a1ce-855dc8bdf675,INV-cfdd8197-056f-46a4-a1ce-855dc8bdf675,CID-294,2025-02-08,2892.69,VISA,Completed,SampleGen
PAY-eddc4950-743d-4972-991f-4850ebe0e582,INV-eddc4950-743d-4972-991f-4850ebe0e582,CID-294,2025-04-07,1457.21,VISA,Completed,SampleGen
PAY-9dfe5e0f-426a-42cd-9246-f608da915f25,INV-9dfe5e0f-426a-42cd-9246-f608da915f25,CID-295,2025-05-28,456.73,PayPal,Completed,SampleGen
PAY-71c3e786-4589-4333-a9f8-09625d64a51e,INV-71c3e786-4589-4333-a9f8-09625d64a51e,CID-295,2025-04-22,206.61,AmEx,Completed,SampleGen
PAY-77225462-622a-426e-85f4-be0151638542,INV-77225462-622a-426e-85f4-be0151638542,CID-295,2025-01-25,326.24,AmEx,Completed,SampleGen
PAY-32489545-4e9c-4c6e-a4b0-1cb1fc01f376,INV-32489545-4e9c-4c6e-a4b0-1cb1fc01f376,CID-295,2025-12-28,1413.74,MC,Completed,SampleGen
PAY-3c59b44e-c666-4b32-8266-0358e30834af,INV-3c59b44e-c666-4b32-8266-0358e30834af,CID-296,2025-05-30,1696.46,VISA,Completed,SampleGen
PAY-c98a39d1-645a-4756-ac5d-dd74bf710589,INV-c98a39d1-645a-4756-ac5d-dd74bf710589,CID-296,2025-07-25,5067.7,PayPal,Completed,SampleGen
PAY-9288a755-d5a5-402c-a491-205853fb0c5f,INV-9288a755-d5a5-402c-a491-205853fb0c5f,CID-296,2026-04-09,1587.69,VISA,Completed,SampleGen
PAY-1f1209ab-0596-4cc4-9a8a-b0d0ca6aa0d9,INV-1f1209ab-0596-4cc4-9a8a-b0d0ca6aa0d9,CID-297,2025-05-03,652.47,VISA,Completed,SampleGen
PAY-5a98c0fc-8c8a-4551-b888-09d5df97c68f,INV-5a98c0fc-8c8a-4551-b888-09d5df97c68f,CID-297,2025-06-05,521.95,VISA,Completed,SampleGen
PAY-f7e32866-7a98-447d-be88-f5c0ad8f2f0b,INV-f7e32866-7a98-447d-be88-f5c0ad8f2f0b,CID-297,2025-08-30,869.99,AmEx,Completed,SampleGen
PAY-3c70f9b8-fbb6-4df5-879f-5f04cb74bcff,INV-3c70f9b8-fbb6-4df5-879f-5f04cb74bcff,CID-297,2025-10-08,3153.71,PayPal,Completed,SampleGen
PAY-e59daa46-eab5-4243-b0c6-33a8f1ffa11d,INV-e59daa46-eab5-4243-b0c6-33a8f1ffa11d,CID-298,2025-04-12,1674.72,VISA,Completed,SampleGen
PAY-d68a3490-c20f-466a-93cf-1728e73d3ee4,INV-d68a3490-c20f-466a-93cf-1728e73d3ee4,CID-298,2026-02-03,902.56,PayPal,Completed,SampleGen
PAY-7e8dc4b8-b88b-4593-8b20-3e5f1ee2feb0,INV-7e8dc4b8-b88b-4593-8b20-3e5f1ee2feb0,CID-298,2025-07-17,826.46,AmEx,Completed,SampleGen
PAY-3b8dc401-cddb-4f9f-9986-8d38a639272c,INV-3b8dc401-cddb-4f9f-9986-8d38a639272c,CID-299,2025-01-25,652.48,Discover,Completed,SampleGen
PAY-51f3ddeb-10b4-41ed-a8e3-3dec49a12455,INV-51f3ddeb-10b4-41ed-a8e3-3dec49a12455,CID-299,2025-11-04,3077.56,VISA,Completed,SampleGen
PAY-09d16150-1c74-452b-a7c8-1005574e1a20,INV-09d16150-1c74-452b-a7c8-1005574e1a20,CID-299,2025-07-02,1043.93,MC,Completed,SampleGen
PAY-7671c295-fdd5-4f61-b9b2-f876ba0da861,INV-7671c295-fdd5-4f61-b9b2-f876ba0da861,CID-299,2026-04-05,543.73,MC,Completed,SampleGen
PAY-4ef2dbe7-f248-467a-bd5e-a67d47a0c36e,INV-4ef2dbe7-f248-467a-bd5e-a67d47a0c36e,CID-300,2026-01-23,4165.08,AmEx,Completed,SampleGen
PAY-f0da479a-93cf-475d-9dcb-6a2589754d45,INV-f0da479a-93cf-475d-9dcb-6a2589754d45,CID-300,2026-04-02,3034.06,VISA,Completed,SampleGen
PAY-e393b8c1-4186-41c8-851d-cd6779dca164,INV-e393b8c1-4186-41c8-851d-cd6779dca164,CID-301,2025-04-06,1043.95,VISA,Completed,SampleGen
PAY-b122cc44-392c-4b47-9f1a-ec16af01bc8c,INV-b122cc44-392c-4b47-9f1a-ec16af01bc8c,CID-301,2025-01-29,3153.7,AmEx,Completed,SampleGen
PAY-40c5688e-a980-40db-8589-29132dab9298,INV-40c5688e-a980-40db-8589-29132dab9298,CID-301,2025-05-10,2153.19,VISA,Completed,SampleGen
PAY-2d219916-4727-4fcc-adc1-2adf2890c406,INV-2d219916-4727-4fcc-adc1-2adf2890c406,CID-301,2025-06-22,380.56,AmEx,Completed,SampleGen
PAY-66b9a88f-9d68-4096-b837-d0f88b9cef65,INV-66b9a88f-9d68-4096-b837-d0f88b9cef65,CID-301,2025-05-10,391.47,AmEx,Completed,SampleGen
PAY-45b07e33-5bb3-4fa1-a29a-93363490e2ea,INV-45b07e33-5bb3-4fa1-a29a-93363490e2ea,CID-302,2025-12-30,391.48,Discover,Completed,SampleGen
PAY-1e20177c-62d1-4128-9ef4-a0a445cec46e,INV-1e20177c-62d1-4128-9ef4-a0a445cec46e,CID-302,2025-10-03,326.24,MC,Completed,SampleGen
PAY-4479c606-4994-4121-9360-a991401c7188,INV-4479c606-4994-4121-9360-a991401c7188,CID-302,2025-01-09,3969.33,MC,Completed,SampleGen
PAY-f365350d-b3c8-4d64-8aae-1223041333c0,INV-f365350d-b3c8-4d64-8aae-1223041333c0,CID-302,2025-10-29,1957.45,MC,Completed,SampleGen
PAY-001988e6-cdb2-4bd4-a36a-8489774893e2,INV-001988e6-cdb2-4bd4-a36a-8489774893e2,CID-302,2025-03-03,1957.44,VISA,Completed,SampleGen
PAY-0fc1719e-b274-4b34-b6c3-784a9399d793,INV-0fc1719e-b274-4b34-b6c3-784a9399d793,CID-303,2025-05-26,1816.06,VISA,Completed,SampleGen
PAY-5b69d239-cb6f-4072-a281-8e3163c9aa8b,INV-5b69d239-cb6f-4072-a281-8e3163c9aa8b,CID-303,2025-10-29,206.61,MC,Completed,SampleGen
PAY-514bceec-595c-40b3-9b16-d158fd4b571e,INV-514bceec-595c-40b3-9b16-d158fd4b571e,CID-304,2025-02-07,2675.21,MC,Completed,SampleGen
PAY-2c3dc9bc-c8d9-44c4-a50e-4c142ea9d499,INV-2c3dc9bc-c8d9-44c4-a50e-4c142ea9d499,CID-304,2025-08-29,3403.8,PayPal,Completed,SampleGen
PAY-5efac034-7d63-4a42-a8e2-8215e70af9a4,INV-5efac034-7d63-4a42-a8e2-8215e70af9a4,CID-304,2026-01-24,2827.46,VISA,Completed,SampleGen
PAY-7a0ed592-97d1-41df-9b94-fdde7697bb76,INV-7a0ed592-97d1-41df-9b94-fdde7697bb76,CID-305,2025-10-22,1174.47,VISA,Completed,SampleGen
PAY-551e7e69-c07b-4c63-88ae-f0ae4c85baeb,INV-551e7e69-c07b-4c63-88ae-f0ae4c85baeb,CID-305,2025-05-08,706.85,VISA,Completed,SampleGen
PAY-209ae6e1-4938-4d0e-a5d8-7c27820e73fa,INV-209ae6e1-4938-4d0e-a5d8-7c27820e73fa,CID-305,2025-10-25,1130.96,VISA,Completed,SampleGen
PAY-dd405c06-d2ed-4106-993c-be9a2d4d51df,INV-dd405c06-d2ed-4106-993c-be9a2d4d51df,CID-306,2026-03-04,1098.33,VISA,Completed,SampleGen
PAY-bf27c10c-55b0-4273-87a2-e76750e0b9e9,INV-bf27c10c-55b0-4273-87a2-e76750e0b9e9,CID-306,2026-02-24,130.48,VISA,Completed,SampleGen
PAY-d32ccb7c-9283-4be5-b4eb-caaabc6651cd,INV-d32ccb7c-9283-4be5-b4eb-caaabc6651cd,CID-307,2026-03-14,1826.94,MC,Completed,SampleGen
PAY-c0d486ed-5f04-4f57-8739-5be91c2a12b8,INV-c0d486ed-5f04-4f57-8739-5be91c2a12b8,CID-307,2026-03-19,1141.81,MC,Completed,SampleGen
PAY-d2a638c8-8a55-45b9-a1b7-684bd53a5963,INV-d2a638c8-8a55-45b9-a1b7-684bd53a5963,CID-308,2026-04-03,1446.32,PayPal,Completed,SampleGen
PAY-dfaa4bcb-246e-4d7a-9fd6-a9ee9abd2188,INV-dfaa4bcb-246e-4d7a-9fd6-a9ee9abd2188,CID-308,2025-07-29,2066.22,MC,Completed,SampleGen
PAY-dcad65b6-f756-45e0-8e11-1b65286191b2,INV-dcad65b6-f756-45e0-8e11-1b65286191b2,CID-309,2025-08-18,1065.71,VISA,Completed,SampleGen
PAY-40685938-dea2-4309-a6c0-c5936b2fab91,INV-40685938-dea2-4309-a6c0-c5936b2fab91,CID-309,2025-06-16,1913.95,MC,Completed,SampleGen
PAY-73175896-ac20-48f6-9a35-e54b28d2960a,INV-73175896-ac20-48f6-9a35-e54b28d2960a,CID-310,2025-04-22,956.97,AmEx,Completed,SampleGen
PAY-48f0482f-6057-4b53-addb-b44f7df8b9fd,INV-48f0482f-6057-4b53-addb-b44f7df8b9fd,CID-310,2025-11-17,652.48,MC,Completed,SampleGen
PAY-abb02284-4738-422d-a56c-f64a402c9321,INV-abb02284-4738-422d-a56c-f64a402c9321,CID-311,2025-06-13,500.22,Discover,Completed,SampleGen
PAY-810d1cb0-fb0f-40e8-9879-b5e46af495cc,INV-810d1cb0-fb0f-40e8-9879-b5e46af495cc,CID-312,2026-04-12,587.2,VISA,Completed,SampleGen
